,Neighborhood,Pincode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
991,Cotton Exchange,400033,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
992,Cotton Exchange,400033,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
993,Cotton Exchange,400033,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
994,Cotton Exchange,400033,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
995,Cotton Exchange,400033,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
996,Cotton Exchange,400033,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
997,Cotton Exchange,400033,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
998,Cotton Exchange,400033,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
999,Cotton Exchange,400033,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1000,Cotton Exchange,400033,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1001,Kalachowki,400033,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1002,Kalachowki,400033,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1003,Kalachowki,400033,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1004,Kalachowki,400033,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1005,Kalachowki,400033,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1006,Kalachowki,400033,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1007,Kalachowki,400033,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1008,Kalachowki,400033,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1009,Kalachowki,400033,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1010,Kalachowki,400033,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1011,Kalachowki,400033,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1012,Kalachowki,400033,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1013,Kalachowki,400033,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1014,Kalachowki,400033,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1015,Kalachowki,400033,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1016,Kalachowki,400033,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1017,L B S N E collage,400033,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1018,L B S N E collage,400033,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1019,L B S N E collage,400033,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1020,L B S N E collage,400033,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1021,L B S N E collage,400033,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1022,L B S N E collage,400033,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1023,L B S N E collage,400033,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1024,L B S N E collage,400033,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1025,L B S N E collage,400033,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1026,L B S N E collage,400033,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1027,L B S N E collage,400033,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1028,L B S N E collage,400033,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1029,L B S N E collage,400033,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1030,L B S N E collage,400033,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1031,L B S N E collage,400033,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1032,L B S N E collage,400033,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1033,Tulsiwadi,400034,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1034,Tulsiwadi,400034,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1035,Tulsiwadi,400034,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1036,Tulsiwadi,400034,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1037,Tulsiwadi,400034,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1038,Tulsiwadi,400034,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1039,Tulsiwadi,400034,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1040,Tulsiwadi,400034,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1041,Tulsiwadi,400034,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1042,Tulsiwadi,400034,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1043,Tulsiwadi,400034,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1044,Tulsiwadi,400034,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1045,Tulsiwadi,400034,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1046,Tulsiwadi,400034,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1047,Tulsiwadi,400034,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1048,Tulsiwadi,400034,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1049,Haji Ali,400034,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1050,Haji Ali,400034,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1051,Haji Ali,400034,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1052,Haji Ali,400034,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1053,Haji Ali,400034,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1054,Haji Ali,400034,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1055,Haji Ali,400034,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1056,Haji Ali,400034,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1057,Haji Ali,400034,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1058,Haji Ali,400034,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1059,Haji Ali,400034,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1060,Haji Ali,400034,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1061,Haji Ali,400034,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1062,Haji Ali,400034,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1063,Haji Ali,400034,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1064,Haji Ali,400034,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1065,Rajbhavan (Mumbai),400035,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1066,Rajbhavan (Mumbai),400035,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1067,Rajbhavan (Mumbai),400035,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1068,Rajbhavan (Mumbai),400035,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1069,Rajbhavan (Mumbai),400035,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1070,Rajbhavan (Mumbai),400035,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1071,Rajbhavan (Mumbai),400035,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1072,Rajbhavan (Mumbai),400035,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1073,Rajbhavan (Mumbai),400035,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1074,Rajbhavan (Mumbai),400035,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1075,Rajbhavan (Mumbai),400035,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1076,Rajbhavan (Mumbai),400035,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1077,Rajbhavan (Mumbai),400035,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1078,Rajbhavan (Mumbai),400035,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1079,Rajbhavan (Mumbai),400035,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1080,Rajbhavan (Mumbai),400035,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1081,Antop Hill,400037,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1082,Antop Hill,400037,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1083,Antop Hill,400037,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1084,Antop Hill,400037,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1085,Antop Hill,400037,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1086,Antop Hill,400037,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1087,Antop Hill,400037,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1088,Antop Hill,400037,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1089,Antop Hill,400037,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1090,Antop Hill,400037,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1091,Antop Hill,400037,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1092,Antop Hill,400037,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1093,Antop Hill,400037,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1094,Antop Hill,400037,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1095,Antop Hill,400037,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1096,Antop Hill,400037,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1097,C G S Colony,400037,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1098,C G S Colony,400037,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1099,C G S Colony,400037,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1100,C G S Colony,400037,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1101,C G S Colony,400037,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1102,C G S Colony,400037,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1103,C G S Colony,400037,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1104,C G S Colony,400037,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1105,C G S Colony,400037,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1106,C G S Colony,400037,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1107,C G S Colony,400037,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1108,C G S Colony,400037,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1109,C G S Colony,400037,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1110,C G S Colony,400037,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1111,C G S Colony,400037,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1112,C G S Colony,400037,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1113,B P T Colony,400037,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1114,B P T Colony,400037,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1115,B P T Colony,400037,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1116,B P T Colony,400037,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1117,B P T Colony,400037,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1118,B P T Colony,400037,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1119,B P T Colony,400037,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1120,B P T Colony,400037,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1121,B P T Colony,400037,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1122,B P T Colony,400037,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
1123,B P T Colony,400037,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1124,B P T Colony,400037,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1125,B P T Colony,400037,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1126,B P T Colony,400037,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
1127,B P T Colony,400037,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
1128,B P T Colony,400037,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
1129,Juhu,400049,19.1026,72.8242,JW Marriott Mumbai Juhu,19.1020372,72.8261813,Hotel
1130,Juhu,400049,19.1026,72.8242,JW Marriot executive lounge,19.101686,72.825897,Lounge
1131,Juhu,400049,19.1026,72.8242,Mahesh Lunch Home,19.10367993652122,72.82679442182634,Seafood Restaurant
1132,Juhu,400049,19.1026,72.8242,Arola @ JW Marriott,19.101647327380633,72.8254768604747,Spanish Restaurant
1133,Juhu,400049,19.1026,72.8242,Quan Spa,19.101762133490883,72.82562472159489,Spa
1134,Juhu,400049,19.1026,72.8242,Lotus Café,19.101771937861287,72.82566422851737,Indian Restaurant
1135,Juhu,400049,19.1026,72.8242,Prithvi Theatre,19.106156977247707,72.82580993416029,Theater
1136,Juhu,400049,19.1026,72.8242,Starbucks,19.100479378755946,72.82743812573055,Coffee Shop
1137,Juhu,400049,19.1026,72.8242,Melting Pot,19.10134313599437,72.8272208347429,Cocktail Bar
1138,Juhu,400049,19.1026,72.8242,Prithvi Cafe,19.106153210060764,72.82586610755753,Café
1139,Juhu,400049,19.1026,72.8242,Bombay Baking Company,19.101835704267714,72.82592211594061,Bakery
1140,Juhu,400049,19.1026,72.8242,Juhu Vile Parle.,19.10470587544893,72.82441909502268,Beach
1141,Juhu,400049,19.1026,72.8242,Juhu Residency Boutique Hotel,19.101247639596156,72.82733861974947,Hotel
1142,Juhu,400049,19.1026,72.8242,Saffron,19.10177106938794,72.82563404993581,Indian Restaurant
1143,Juhu,400049,19.1026,72.8242,Krispy Kreme,19.10579965436154,72.82651671800781,Donut Shop
1144,Juhu,400049,19.1026,72.8242,Enigma Bar and Night Club,19.101762234907177,72.82577632401525,Nightclub
1145,Juhu,400049,19.1026,72.8242,Mezzo Mezzo,19.101796135917315,72.8256701611209,Bar
1146,Juhu,400049,19.1026,72.8242,Subway,19.103640738344392,72.82672596645104,Sandwich Place
1147,Juhu,400049,19.1026,72.8242,Baskin-Robbins,19.10202066696795,72.82705212223284,Ice Cream Shop
1148,Juhu,400049,19.1026,72.8242,Spices,19.101804998111398,72.82569165669878,Japanese Restaurant
1149,Juhu,400049,19.1026,72.8242,Cafe Coffee Day,19.10229859879006,72.82710426653297,Café
1150,Juhu,400049,19.1026,72.8242,The Class,19.10273114357073,72.82695684136004,Indian Restaurant
1151,Juhu,400049,19.1026,72.8242,Tulip Star,19.103729935947477,72.82609450334338,Hotel
1152,Juhu,400049,19.1026,72.8242,Sunburn SummerFest,19.104182699280024,72.82548864342574,Music Venue
1153,Juhu,400049,19.1026,72.8242,Mumbai,19.101847257496015,72.8274562401491,Dessert Shop
1154,Juhu,400049,19.1026,72.8242,Ten One,19.099962,72.82772,Restaurant
1155,Nagardas Road,400069,19.1145,72.8712,Spirit Kitchen and Bar,19.11125788546854,72.86982004017375,Indian Restaurant
1156,Nagardas Road,400069,19.1145,72.8712,China Gate,19.11859711445652,72.86988816192876,Asian Restaurant
1157,Nagardas Road,400069,19.1145,72.8712,Caravan Serai,19.118810756285704,72.87009984669132,Diner
1158,Nagardas Road,400069,19.1145,72.8712,VITS Hotel ★★★★☆ Mumbai,19.11163156436596,72.87131389426189,Hotel
1159,Nagardas Road,400069,19.1145,72.8712,Red box Cafe,19.11867169633385,72.86998080717008,Diner
1160,Nagardas Road,400069,19.1145,72.8712,Apna Dhaba,19.11124744999861,72.87098020097504,Hotel Bar
1161,Nagardas Road,400069,19.1145,72.8712,Gopal Krishna Veg. Restaurant,19.111768365794262,72.86773023694177,Vegetarian / Vegan Restaurant
1162,Nagardas Road,400069,19.1145,72.8712,Kohinoor Continental,19.112325414617082,72.86794283329434,Hotel
1163,Andheri East,400069,19.1145,72.8712,Spirit Kitchen and Bar,19.11125788546854,72.86982004017375,Indian Restaurant
1164,Andheri East,400069,19.1145,72.8712,China Gate,19.11859711445652,72.86988816192876,Asian Restaurant
1165,Andheri East,400069,19.1145,72.8712,Caravan Serai,19.118810756285704,72.87009984669132,Diner
1166,Andheri East,400069,19.1145,72.8712,VITS Hotel ★★★★☆ Mumbai,19.11163156436596,72.87131389426189,Hotel
1167,Andheri East,400069,19.1145,72.8712,Red box Cafe,19.11867169633385,72.86998080717008,Diner
1168,Andheri East,400069,19.1145,72.8712,Apna Dhaba,19.11124744999861,72.87098020097504,Hotel Bar
1169,Andheri East,400069,19.1145,72.8712,Gopal Krishna Veg. Restaurant,19.111768365794262,72.86773023694177,Vegetarian / Vegan Restaurant
1170,Andheri East,400069,19.1145,72.8712,Kohinoor Continental,19.112325414617082,72.86794283329434,Hotel
1171,Kurla,400070,19.0713,72.883,Nitech Stainless,19.074468577866295,72.88233518600462,Business Service
1172,Kurla,400070,19.0713,72.883,ONLY,19.070138841504768,72.87904143333435,Clothing Store
1173,Kurla,400070,19.0713,72.883,Studio 5,19.07549050175213,72.88396159263576,Music Venue
1174,Netajinagar,400070,19.0713,72.883,Nitech Stainless,19.074468577866295,72.88233518600462,Business Service
1175,Netajinagar,400070,19.0713,72.883,ONLY,19.070138841504768,72.87904143333435,Clothing Store
1176,Netajinagar,400070,19.0713,72.883,Studio 5,19.07549050175213,72.88396159263576,Music Venue
